drug_id	target_id
DB00951	P33261
DB00951	P10632
DB01045	Q16850
DB01045	Q9NPD5
DB01045	P46721
DB01045	O94956
DB01045	Q9Y6L6
DB01045	Q8TES7
DB01053	P46059
DB01053	Q8TCC7
DB01053	Q16348
DB01082	Q9UM07
DB01211	Q9NPD5
DB01211	Q12809
DB01211	P08183
DB01211	Q9Y6L6
DB01211	P08684
DB01212	P46059
DB01212	Q4U2R8
DB01212	Q9NSA0
DB01212	Q8TCC7
DB04787	P06401
DB04846	P08588
DB05239	Q02750
DB05311	P03952
DB05316	P28223
DB05578	P35968
DB05595	P15328
DB06016	P14416
DB06016	P35462
DB06205	P01137
DB06243	P11926
DB06480	Q13639
DB06612	P05113
DB06764	P35348
DB08439	P35354
DB09026	Q693B1
DB09030	P25116
DB09033	P26010
DB09033	P13612
DB09034	O43614
DB09034	O43613
DB09035	Q15116
DB09036	P05231
DB09037	Q15116
DB09038	P31639
DB09039	Q16739
DB09043	P43220
DB09045	P43220
DB09047	P11388
DB09048	P25103
DB09049	P35372
DB09052	P15391
DB09052	P04234
DB09053	Q06187
DB09063	Q9UM73
DB09069	P09110
DB09071	P49286
DB09071	P48039
DB09073	P11802
DB09073	Q00534
DB09074	P09874
DB09074	Q9Y6F1
DB09074	Q9UGN5
DB09075	Q9BQ89
DB09076	P20309
DB09076	P08173
DB09076	P11229
DB09076	P08912
DB09076	P08172
DB09078	P35916
DB09078	P21802
DB09078	P22607
DB09078	P11362
DB09078	P35968
DB09078	P17948
DB09078	P10721
DB09078	P22455
DB09079	P35916
DB09079	P21802
DB09079	P22607
DB09079	P11362
DB09079	P35968
DB09079	P17948
DB09079	P12931
DB09079	P36888
DB09079	P06239
DB09079	P07948
DB09080	P07550
DB09202	P35348
DB09202	P35368
DB09202	P18825
DB09202	P08913
DB09202	P18089
DB09202	P25100
DB09207	P14416
DB09207	P35462
DB09217	P35354
DB09242	Q9Y2I1
DB09272	P41143
DB09272	P35372
DB09302	Q8NBP7
DB00898	P36544
DB01039	O60882
DB02740	P0DTU3
DB08612	Q9UKY3
DB00114	P22557
DB00116	P34896
DB00128	Q9UJS0
DB00193	P36544
DB00202	P36544
DB00246	P08908
DB00811	P12268
DB01043	P36544
DB01268	P35916
DB01268	P35968
DB01268	P17948
DB01268	P10721
DB01268	P09619
DB01268	P07333
DB01268	P16234
DB01268	P36888
DB01520	P36544
DB02325	Q13231
DB02325	P30793
DB02325	Q13838
DB02325	P23526
DB02325	P14555
DB02325	P01375
DB02325	Q9BV57
DB02325	P30041
DB02325	O60942
DB02325	P07998
DB02325	P07478
DB02325	P17900
DB02325	Q7Z4W1
DB02325	P13686
DB03017	Q9NZD2
DB03017	P17900
DB03017	P14555
DB03017	Q9Y6Y9
DB03017	P07360
DB03017	P11766
DB03017	P02788
DB03017	O00206
DB03017	P41235
DB03017	Q9UNK4
DB03017	P98155
DB03619	Q7Z2Z2
DB03849	Q08499
DB04846	P07550
DB04854	P47989
DB04864	P22303
DB04908	P08908
DB04908	P21917
DB04908	P28223
DB05009	P29274
DB06282	P35367
DB06404	P00734
DB06603	Q9BY41
DB06603	Q969S8
DB06603	Q9UKV0
DB06603	Q9UQL6
DB06603	Q8WUI4
DB06603	P56524
DB06603	Q9UBN7
DB06603	O15379
DB06603	Q92769
DB06603	Q13547
DB08838	P18825
DB08891	O75899
DB08891	Q9UBS5
DB08892	O75899
DB08892	Q9UBS5
DB09228	P00734
DB09389	P10275
DB09389	P06401
DB09389	P18405
DB00182	P21397
DB01075	P08172
DB03849	Q07343
DB05038	P30411
DB05332	P40238
DB05676	Q08499
DB05676	Q07343
DB05676	P27815
DB06016	P35367
DB06016	P28223
DB06016	P41595
DB06016	P08908
DB06176	Q9UBN7
DB06176	Q92769
DB06176	Q13547
DB06176	P56524
DB06190	P13945
DB06263	P11388
DB06317	Q9NQ25
DB06401	P03372
DB06403	P25101
DB06403	P24530
DB06404	P09871
DB06404	P00736
DB06404	P00750
DB06404	P00748
DB06404	P03951
DB06404	P03952
DB06410	P11473
DB06412	P10275
DB06413	Q01959
DB06441	Q9H244
DB06650	P11836
DB06678	P35367
DB06678	P28335
DB06678	P28223
DB06678	P41595
DB06678	P18825
DB06678	P08913
DB06678	P18089
DB06688	P15309
DB06774	Q8NER1
DB06785	P30968
DB06786	Q99835
DB06789	P06401
DB06791	P35346
DB06791	P30874
DB08867	P10275
DB08867	P04150
DB08867	P06401
DB08931	P33402
DB09046	P48357
DB09068	P28222
DB09068	P31645
DB09068	P08908
DB09068	P34969
DB09068	P46098
DB09068	P08588
DB09070	P03372
DB09085	P21817
DB09085	Q92736
DB09105	P21453
DB09119	Q99571
DB09128	P08908
DB09128	P14416
DB09128	P18825
DB09128	P28223
DB09128	P35368
DB09143	Q99835
DB09149	P05067
DB09151	P05067
DB09228	P09871
DB09228	P00736
DB09228	P00750
DB09228	P00748
DB09228	P03951
DB09228	P03952
DB09280	P13569
DB09330	P00533
DB09331	P28907
DB09526	P14679
DB09559	P00533
DB11362	P43119
DB11581	P10415
DB11582	Q9UN88
DB11582	Q16445
DB11582	P18507
DB11582	P18505
DB11582	O00591
DB11582	O14764
DB11582	P48169
DB11582	P47870
DB11582	Q8N1C3
DB11582	P31644
DB11582	P14867
DB11582	P28472
DB11582	P47869
DB11582	P34903
DB11582	Q99928
DB11582	P78334
DB11582	O14788
DB11582	P23415
DB11591	P35367
DB00316	Q7L5A8
DB00316	Q8NER1
DB01168	P21397
DB01168	P27338
DB01708	P10275
DB01861	Q7Z4J2
DB01861	P46976
DB02159	P61626
DB05679	Q9NPF7
DB05990	Q96RI1
DB06043	P16234
DB06603	Q96DB2
DB11623	P08473
SLX000001	Q13490
SLX000002	Q13490
SLX000003	Q13490
SLX000004	Q13490
SLX000005	Q13490
SLX000006	Q9UM11
SLX000007	P40337
SLX000008	Q9Y297
SLX000009	P40337
SLX000010	Q00987
SLX000011	P40337
SLX000012	P40337
SLX000013	Q96SW2
SLX000043	Q96SW2
SLX000013	Q13490
SLX000014	P40337
SLX000044	P40337
SLX000045	P40337
SLX000046	P40337
SLX000015	Q96SW2
SLX000045	Q96SW2
SLX000016	P40337
SLX000017	Q9Y297
SLX000018	P40337
SLX000019	P40337
SLX000020	Q13490
SLX000021	Q13490
SLX000022	P98170
SLX000022	Q13490
SLX000022	Q13489
SLX000023	P98170
SLX000024	P98170
SLX000025	P98170
SLX000026	P98170
SLX000027	P40337
SLX000028	P40337
SLX000029	Q96SW2
SLX000030	P40337
SLX000031	Q9Y297
SLX000032	P40337
SLX000033	P40337
SLX000034	P40337
SLX000035	P40337
SLX000036	P40337
SLX000037	P40337
SLX000038	Q13490
SLX000040	P40337
SLX000041	Q13490
SLX000042	Q13490
SLX000042	Q13489
SLX000042	P98170
SLX000048	Q13490
SLX000049	Q13490
SLX000050	P40337
SLX000051	Q96SW2
SLX000052	Q96SW2
SLX000057	P40337
SLX000056	Q96SW2
SLX000052	P40337
SLX000053	P40337
SLX000054	P40337
SLX000055	P40337
SLX000056	P40337
SLX000058	Q14145
SLX000059	P40337
SLX000061	Q96SW2
SLX000062	P40337
SLX000063	P40337
SLX000064	Q96SW2
588237	P54578
24255	P54578
24255	Q9Y5K5
57373743	P54578
57373743	Q9Y5K5
4508454	P54578
4508454	Q9Y5K5
9397884	Q93008
9397884	P54578
9397884	Q9Y5K5
9397884	P09936
9397884	Q6R6M4
2637470	O94782
2637470	Q8TAF3
DB01100	O94782
DB01100	Q8TAF3
30646677	O94782
30646677	Q8TAF3
28668733	Q93009
28467528	Q93009
2098223	Q93009
588197	P54578
2011008	P15374
21395767	P09936
21395767	P15374
30814431	Q93009
61729338	O00487
9397884	P45974
4492747	P22314
57643654	P22314
29394292	P22314
349633	P61088
4510086	P61088
26329232	P49427
170592	Q66K64
187608	Q66K64
65384	Q66K64
8335746	Q66K64
29068819	O15164
32035047	Q14145
21868	Q14145
17625129	Q8TBC4
17625129	Q13564
52085251	Q96SW2
31135029	Q00987
31135031	Q00987
24684273	Q00987
24684273	O43255
4445042	Q14145
23326877	Q969H0
59718492	Q96SW2
109499	P40337
31133666	P40337
35035176	P40337
58804244	P40337
35034462	P40337
34258861	P40337
5783743	Q9HAU4
5783743	P46934
5783743	O00308
DB01242	Q96J02
DB01242	Q05086
2108234	Q12834
1079391	Q13309
21246838	P63208
2647927	Q13309
4666286	Q13309
2186424	Q13309
35293716	Q9UK99
35293709	Q9UKC9
35517727	Q9Y297
2029029	Q13309
180156	P35226
28189760	Q00987
30831264	Q00987
30811498	Q00987
59695355	Q00987
11146868	Q9HCE7
10931084	Q9HCE7
57643654	Q13564
DB00188	P28074
DB04216	O00303
17225370	Q93009
9737907	Q13107
9737907	P45974
9737907	P09936
324262	P09936
178371	P54578
178371	Q9Y5K5
DB02365	O00487
28467528	Q96K76
2096054	O75604
2096054	Q13107
2096054	P45974
2096054	Q93009
2096054	P40818
2096054	Q9Y4E8
2096054	Q9Y2K6
2096054	Q96RU2
2096054	Q96K76
2096054	Q8TAC2
2096054	P09936
2096054	P15374
2096054	Q9Y5K5
2096054	Q96LD8
DB00995	Q9Y5K5
DB00995	P54578
4579802	Q9Y5K5
4579802	P54578
21161414	Q9Y5K5
21161414	P54578
153282	P45974
153282	Q9UPT9
153282	Q93009
153282	P40818
153282	Q9Y4E8
153282	P54578
34237644	P28062
34237654	P28062
34237644	Q99436
34237654	Q99436
DB00188	P28062
DB00188	Q99436
28295021	Q9UBN7
9522473	P28062
DB09570	P28062
28528375	P28062
28528375	P28074
23325665	P28062
76402	P54578
76402	Q9Y5K5
30917317	O75604
62167	Q12834
62167	Q9UM11
9QD	Q93009
28612733	P41182
25057870	P41182
67896519	Q16186
DB07726	Q14145
DB00322	Q14145
68003917	Q14145
4444634	Q00987
DB01204	Q9Y4E8
DB00352	O75604
16735664	Q14145
65324406	Q93009
65324407	Q93009
58828173	P22314
191018	O00308
4578295	O00308
277406	O00308
209302	O00308
301406	O00308
21222	O00308
268720	O00308
277401	O00308
287083	O00308
16065	O00308
72380119	Q70CQ3
8112374	P25440
8112374	Q15059
8112374	O60885
DB02285	Q00987
DB02285	O15151
585303	P55072
589082	P55072
29398603	P55072
35521266	Q96SW2
78316098	Q9UHP3
78316098	Q96RU2
38772331	P49721
1786966	Q9GZZ9
875023	Q00987
9784341	Q00987
38890	O15151
332269	Q00987
187530	Q00987
75533993	Q7Z6Z7
75533990	Q7Z6Z7
78316460	Q96T88
5909766	P63146
3581	P46934
3581	Q9H0M0
137379043	Q96SW2
71061570	P51668
25199963	Q8NFA0
25199963	Q92995
4593742	P09936
826088	P09936
17225091	Q93009
17225091	P40818
28668733	Q96K76
10320669	Q9Y508
61716303	Q93009
61716302	Q93009
61709033	Q93009
4510086	Q93009
4510086	Q9UK80
4510086	P22314
DB00796	Q00987
DB06769	Q96EP0
88296224	Q9HCE7
88296224	Q9HAU4
88296270	P54578
30575231	P54578
88294931	Q13490
SLX_000039	Q96SW2
SLX_000046	Q96SW2
SLX_000047	Q96SW2
SLX_000065	P40337
SLX_000066	Q96SW2
SLX_000067	Q96SW2
SLX_000068	Q96SW2
SLX_000071	P40337
SLX_000072	P40337
SLX_000073	P40337
SLX_000074	P40337
SLX_000075	Q96SW2
SLX_000076	Q96SW2
SLX_000077	Q96SW2
SLX_000015	Q96SW2
SLX_000078	Q00987
SLX_000079	Q13490
SLX_000082	Q96SW2
SLX_000083	Q96SW2
SLX_000084	P40337
SLX_000085	P40337
SLX_000086	P40337
SLX_000087	Q96SW2
SLX_000088	Q96SW2
SLX_000089	P40337
SLX_000090	Q96SW2
SLX_000091	Q9NXF7
SLX_000092	Q9NXF7
SLX_000093	P40337
SLX_000094	Q96SW2
SLX_000095	Q96SW2
SLX_000096	Q96SW2
SLX_000097	P40337
SLX_000098	Q96SW2
SLX_000100	P40337
SLX_000101	P40337
SLX_000102	P40337
SLX_000103	Q96SW2
SLX_000104	P40337
SLX_000105	P40337
SLX_000106	P40337
SLX_000045	Q96SW2
SLX_000044	P40337
SLX_000107	Q00987
SLX_000108	P40337
SLX_000109	Q96SW2
SLX_000110	Q96SW2
SLX_000111	P40337
SLX_000112	P40337
SLX_000113	Q96SW2
SLX_000114	Q96SW2
SLX_000115	P40337
SLX_000116	Q96SW2
SLX_000117	P40337
SLX_000118	Q96SW2
SLX_000119	P40337
SLX_000120	Q96SW2
SLX_000121	Q96SW2
SLX_000122	Q96SW2
SLX_000123	Q96SW2
SLX_000124	Q96SW2
SLX_000125	Q96SW2
SLX_000126	Q96SW2
SLX_000127	P40337
SLX_000128	Q96SW2
SLX_000129	Q96SW2
SLX_000130	P40337
SLX_000131	Q96SW2
SLX_000132	Q96SW2
SLX_000133	Q96SW2
SLX_000134	Q96SW2
SLX_000135	Q96SW2
SLX_000136	P11717
SLX_000137	P11717
SLX_000138	P40337
SLX_000139	P40337
SLX_000140	Q96SW2
SLX_000141	Q96SW2
SLX_000142	Q96SW2
SLX_000143	Q96SW2
SLX_000144	Q96SW2
SLX_000080	P40337
SLX_000081	Q96SW2
SLX_000145	P40337
SLX_000146	Q66K64
SLX_000147	Q96SW2
SLX_000148	O60260
SLX_000149	P40337
SLX_000150	P40337
SLX_000151	Q96SW2
SLX_000152	Q96SW2
SLX_000153	Q9Y508
SLX_000154	P40337
SLX_000155	P40337
SLX_000156	Q96SW2
SLX_000157	Q96SW2
SLX_000158	Q9GZQ8
SLX_000159	Q96SW2
SLX_000160	P78317
SLX_000161	Q9Y508
SLX_000162	Q96SW2
SLX_000163	Q96SW2
SLX_000164	Q96SW2
SLX_000165	Q96SW2
SLX_000166	Q96SW2
SLX_000167	Q96SW2
SLX_000168	Q96SW2
SLX_000169	Q96SW2
SLX_000170	Q96SW2
SLX_000171	Q13490
SLX_000171	Q13489
SLX_000171	P98170
122187344	Q09470
122187340	Q09470
122187346	P22001
122187345	P22001
122187344	P22001
122187340	P22001
122187534	Q13489
122187534	P98170
53240420	Q00987
118896579	O15164
118896387	O15164
118896486	O15164
118896529	O15164
91808039	O15164
118896778	O15164
118896759	O15164
91808037	O15164
118896487	O15164
118896376	O15164
118896640	O15164
118896472	O15164
46840822	Q00987
46840819	Q00987
87252803	Q00987
87252745	Q00987
67058381	Q00987
44596000	Q00987
67058380	Q00987
58007373	Q00987
CHEMBL2325940	Q07912
117859438	Q07912
90479825	Q07912
DB06616	Q07912
DB01254	Q07912
71582189	Q13490
71582339	Q13490
89569624	Q13490
71582189	Q13489
71582339	Q13489
71581702	Q13489
71581703	Q13489
118732795	Q13489
71581838	Q13489
89569624	Q13489
70677271	Q00987
CHEMBL3355429	Q00987
118720818	Q00987
CHEMBL3355417	Q00987
CHEMBL3355416	Q00987
CHEMBL3355415	Q00987
CHEMBL3355411	Q00987
71023165	Q00987
58573469	Q00987
77108133	Q00987
73506219	Q13490
90089727	Q13490
90089572	Q13490
90089737	Q13490
118497975	Q13490
73507318	Q13490
118323269	Q13490
73603510	Q13490
73603641	Q13490
118715865	Q13490
73506219	P98170
90089727	P98170
90089572	P98170
90089737	P98170
118497975	P98170
73507318	P98170
118323269	P98170
73603510	P98170
118715864	P98170
73603641	P98170
118715865	P98170
118715866	P98170
118715867	P98170
118715868	P98170
118715869	P98170
118715746	Q9UBN7
11149404	Q9UBN7
67999720	Q00987
67998850	Q00987
68000050	Q00987
68000097	Q00987
118709680	P28065
101874279	P28062
101874275	P28062
92135659	P28062
23642227	P28062
90644648	Q00987
90644647	Q00987
90644646	Q00987
23642310	Q00987
67031670	Q00987
67032018	Q00987
67035866	Q00987
50996417	Q00987
67035746	Q00987
67954180	Q00987
67954546	Q00987
67032045	Q00987
67954173	Q00987
67032499	Q00987
67954174	Q00987
60167943	Q00987
67034825	Q00987
11503417	Q13490
90654412	Q13490
90654411	Q13490
90654409	Q13490
90654408	Q13490
90654407	Q13490
90654406	Q13490
90654405	Q13490
90654404	Q13490
90654403	Q13490
86276147	Q13490
90654399	Q13490
90654394	Q13490
90654382	Q13490
90654380	Q13490
90654379	Q13490
90654378	Q13490
90654377	Q13490
90654376	Q13490
90654375	Q13490
86276147	P98170
73386675	Q00987
71544420	Q00987
56965957	Q00987
72710568	Q07912
11243977	P28074
72724741	P28074
72724804	P28074
9522473	P28074
60198985	P98170
60198193	P98170
60198300	P98170
72736709	P98170
9829523	Q9P0L2
DB02010	Q9P0L2
9829523	Q9NRM7
DB02010	Q9NRM7
9829523	Q9H0K1
DB02010	Q9H0K1
DB01254	Q9H0K1
9829523	Q96L34
DB02010	Q96L34
9829523	Q8TDC3
DB02010	Q8TDC3
9829523	Q8IWQ3
DB02010	Q8IWQ3
9829523	Q7KZI7
DB02010	Q7KZI7
9829523	Q07912
DB02010	Q07912
9829523	P57059
DB02010	P57059
DB01254	P57059
9829523	P27448
DB02010	P27448
9829523	O95835
DB02010	O95835
656933	Q00987
44434362	P37231
11542118	P28074
11556651	P28074
11671614	P28074
9915668	P28074
5497183	P28074
11546956	P37231
44388853	P22001
44389018	P22001
44460525	P98170
44460459	P98170
CHEMBL16683	P22001
123132213	O75530
123132228	O75530
122198566	Q9UBN7
122198565	Q9UBN7
DB05015	Q9UBN7
122198640	Q9UBN7
121596782	Q9H0K1
121596781	Q9H0K1
121596780	Q9H0K1
121596779	Q9H0K1
78357808	Q9H0K1
102514716	Q9UBN7
DB04297	Q9UBN7
15951505	P37231
127032443	P28074
44190247	P28074
44191199	P28074
127032450	P28074
127031260	P28074
127032449	P28074
127032448	P28074
127032447	P28074
CHEMBL3780091	Q9H0K1
CHEMBL3780091	Q8TDC3
DB04769	Q92630
127032014	Q92630
11666231	Q92630
126582837	Q9UBN7
126582839	Q9UBN7
126582843	Q9UBN7
126582841	Q9UBN7
126582908	Q9UBN7
91938063	Q9UBN7
71468161	Q9UBN7
127028943	Q9UBN7
137174935	Q9UBN7
127026695	Q9UBN7
127027677	Q9UBN7
127027679	Q9UBN7
127027680	Q9UBN7
127027995	Q9UBN7
127025178	Q9UBN7
127028973	Q9UBN7
11379392	Q9UBN7
73707550	Q9UBN7
25118059	Q9UBN7
127028030	Q9UBN7
CHEMBL3770443	Q9H0K1
127031857	P55072
90407594	Q8NHM5
90407841	Q8NHM5
90407809	Q8NHM5
86268882	Q8NHM5
74766595	Q8NHM5
86346639	Q8NHM5
2851123	P37231
127026737	Q9UBN7
127026735	Q9UBN7
11947684	Q9UBN7
127025647	Q9UBN7
122601076	Q9UBN7
127025646	Q9UBN7
122601008	Q9UBN7
127031779	Q92793
44571034	Q09472
127033885	Q09472
71481176	Q09472
50899265	Q09472
25269097	Q9UBN7
127027175	Q9UBN7
127025656	Q9UBN7
127028391	Q9UBN7
127027171	Q9UBN7
72201027	Q92793
122195536	Q9UBN7
53340666	Q9UBN7
122550126	Q9UBN7
122550235	Q9UBN7
122550234	Q9UBN7
122550213	Q9UBN7
122550211	Q9UBN7
127031757	Q9UBN7
127030500	Q9UBN7
127031734	Q9UBN7
127031756	Q9UBN7
122550135	Q9UBN7
122550134	Q9UBN7
122550129	Q9UBN7
122550132	Q9UBN7
122194818	Q14145
91885637	Q14145
73330369	Q14145
70981017	Q13490
122184850	Q9UBN7
122184851	Q9UBN7
122184847	Q9UBN7
122184848	Q9UBN7
122184845	Q9UBN7
122185150	Q9UBN7
122184846	Q9UBN7
122184854	Q9UBN7
122184855	Q9UBN7
122184852	Q9UBN7
122185147	Q9UBN7
122184849	Q9UBN7
122185146	Q9UBN7
122184858	Q9UBN7
122184857	Q9UBN7
122184856	Q9UBN7
71765510	Q07912
72201027	Q09472
122181882	Q9UBN7
25257993	Q9UBN7
24938735	Q9UBN7
122184057	Q92630
122181047	Q9UBN7
122180823	Q9UBN7
122177622	Q9UBN7
71721540	Q13233
118737455	Q9UBN7
136173089	Q9UBN7
118737400	Q9UBN7
136961657	Q9UBN7
136961654	Q9UBN7
136961658	Q9UBN7
136961659	Q9UBN7
136961660	Q9UBN7
122177957	Q9UBN7
16050950	P22460
135402003	P22460
CHEMBL3623052	P22460
CHEMBL3622362	P22460
CHEMBL3622361	P22460
CHEMBL3622351	P22460
CHEMBL3622350	P22460
CHEMBL3622348	P22460
CHEMBL3623054	P22460
CHEMBL3623053	P22460
CHEMBL3622346	P22460
CHEMBL3622360	P22460
CHEMBL3622358	P22460
CHEMBL3622355	P22460
16050462	P22460
118733374	Q9UBN7
57524107	Q9UBN7
57524021	Q9UBN7
57524835	Q9UBN7
57524908	Q9UBN7
57524666	Q9UBN7
92045024	Q9UBN7
56933019	Q9UBN7
122181014	Q92630
122181013	Q92630
122181024	Q92630
122181018	Q92630
122181017	Q92630
268735	Q09472
118735269	Q09472
10347566	P37231
58977541	P37231
58977463	P37231
58977846	P37231
10370056	P37231
10346786	P37231
49836020	Q13490
73506880	Q13490
90089551	Q13490
118497874	Q13490
118732584	Q13490
72704974	Q13490
72704975	Q13490
117710478	Q13490
72705162	Q13490
72705161	Q13490
73507094	Q13490
73505798	Q13490
73505797	Q13490
72947043	Q9UBN7
72946833	Q9UBN7
72710871	Q9UBN7
72947044	Q9UBN7
91884636	Q9UBN7
118719817	Q9UBN7
CHEMBL3361178	P55072
CHEMBL3361184	P55072
CHEMBL3361185	P55072
CHEMBL3361210	P55072
CHEMBL3361211	P55072
CHEMBL3361216	P55072
CHEMBL3361217	P55072
CHEMBL3361223	P55072
CHEMBL3361224	P55072
CHEMBL3361225	P55072
CHEMBL3361226	P55072
118720522	Q9UBN7
118720529	Q9UBN7
73333311	Q9UBN7
49831258	Q9UBN7
53390842	Q9UBN7
58465842	Q9UBN7
58465719	Q9UBN7
118719410	Q9UBN7
87400677	Q9UBN7
58465664	Q9UBN7
58465755	Q9UBN7
58465681	Q9UBN7
58465705	Q9UBN7
58465708	Q9UBN7
6675804	Q9UBN7
101882265	Q9UBN7
118715268	Q9UBN7
118714377	Q9UBN7
118714371	Q9UBN7
118714376	Q9UBN7
118712502	Q9UBN7
56663191	Q9UBN7
118711530	Q99619
102369413	Q99619
CHEMBL3326006	Q9H0K1
56929502	P37231
102313443	P37231
118708437	P37231
118708440	P37231
102313442	P37231
118708441	P37231
118708442	P37231
118708443	P37231
102366363	Q9UBN7
118707836	Q9UBN7
118707835	Q9UBN7
CHEMBL3298231	P22460
90645434	P22460
16051050	P22460
90645433	P22460
16102139	P22460
16050952	P22460
117829456	Q9UBN7
117829462	Q9UBN7
86581005	Q9UBN7
117829479	Q9UBN7
CHEMBL3309297	Q9UBN7
71731823	Q07912
90655062	Q99436
90655061	Q99436
DB08889	Q99436
86765212	Q9UBN7
15986509	Q9UBN7
15986418	Q9UBN7
90655296	Q9UBN7
86302594	Q9UBN7
90655040	Q14145
462382	P28074
25023808	Q9UBN7
24857909	Q9UBN7
44449588	Q9UBN7
44448637	Q9UBN7
9866595	P37231
44450682	P22460
17752926	P22460
17748224	P22460
6445533	Q9UBN7
10369999	P37231
10391684	P37231
9983904	P37231
44456564	Q9UBN7
44456965	Q9UBN7
9806551	Q9UBN7
24762580	P37231
24180661	P37231
DB08039	Q8IWQ3
16733294	Q9UBN7
16733417	Q9UBN7
16733410	Q9UBN7
11558827	Q9UBN7
16733411	Q9UBN7
16733415	Q9UBN7
16733414	Q9UBN7
44426357	P22460
44426394	P22460
44426329	P22460
44426325	P22460
22087541	P37231
44438320	Q07912
11501591	Q07912
44438318	Q07912
11519350	Q07912
11677453	Q07912
11634876	Q07912
11656437	Q07912
11684933	Q07912
11540659	Q07912
11626406	Q07912
11620266	Q07912
11648745	Q07912
11626947	Q07912
11519208	Q07912
11613133	Q07912
44439626	P37231
11409173	P37231
11178006	P37231
44439633	P37231
11155087	P37231
11247654	P37231
11431103	P37231
11995422	P22460
44418119	P22460
44418146	P22460
44420485	P37231
10144243	P37231
10205220	P37231
10119824	P37231
44420506	P37231
17984540	P37231
9805639	P37231
44420484	P37231
10143678	P37231
11317867	P37231
44420402	P37231
44420566	P37231
44420565	P37231
11421714	P37231
170364	P37231
11664499	Q9UBN7
16036765	Q9UBN7
16085984	P37231
16085987	P37231
16085985	P37231
11305717	P37231
16085982	P37231
16085980	P37231
16085988	P37231
11340513	P37231
16085986	P37231
16085983	P37231
16085981	P37231
11316788	P37231
16067971	P22460
16067972	P22460
16067973	P22460
16049818	P22460
135401985	P22460
44419355	P37231
44419391	P37231
44419352	P37231
9549238	P37231
44419390	P37231
44419356	P37231
44419366	P37231
44419357	P37231
44419392	P37231
44419255	P37231
44419381	P37231
44419253	P37231
11844893	Q9UBN7
11844892	Q9UBN7
11844891	Q9UBN7
10455511	P37231
10344769	P37231
9980586	P37231
10412116	P37231
10072967	P37231
10343538	P37231
10342769	P37231
2742759	P37231
44411546	P49721
44411707	P49721
16084592	P49721
44411716	P49721
DB04689	P37231
135473382	P51948
10139247	P37231
11247998	P37231
11223613	P37231
11339979	P37231
11189474	P37231
11178156	P37231
44400131	P37231
44399972	P37231
44399967	P37231
10371027	P37231
10438226	P37231
44399773	P37231
44399983	P37231
10437965	P37231
44399778	P37231
9958543	P37231
10226701	P37231
10143056	P37231
10184159	P37231
10208548	P37231
10119125	P37231
10230642	P37231
10277333	P37231
44388966	P37231
10279905	P37231
44389085	P37231
44389098	P37231
10280496	P37231
44388998	P37231
10184971	P37231
10228304	P37231
10223023	P37231
10136660	P37231
10226233	P37231
10297760	P37231
10113515	P37231
9888484	P37231
